id_place,coordonates,longitude,latitude,adress,id_city_name
I385530013,"45.60411, 5.14713",5.14713,45.60411,Avenue des Pins,1468
I385530014,"45.62208, 5.13868",5.13868,45.62208,Plaine de Perredières,1468
I385600003,"45.48615, 5.47315",5.47315,45.48615,rue du stade,1469
I385610001,"45.31939, 5.20756",5.20756,45.31939,les Granges,1470
I385610002,"45.31575, 5.20584",5.20584,45.31575,chemin du bocage,1470
I385620006,"45.07223, 5.77306",5.77306,45.07223,544 avenue aristide briand,1471
I385620010,"45.08304055831302, 5.77431321144104",5.77431321144104,45.08304055831302,101 Rue du 19 Mars 1962,1471
I385630001,"45.374228566446185, 5.587242543697357",5.587242543697357,45.374228566446185,"38, rue du belvédère",1472
I385630020,"45.38031, 5.57739",5.57739,45.38031,180 Boulevard de Charavines,1472
I385650004,"45.286067438076984, 5.645808577537537",5.645808577537537,45.28606743807698,548 rue de bourg vieux,1473
I390060001,"46.95099, 5.81715",5.81715,46.95099,RUE DU STADE,1474
I390970010,"46.73428, 5.92499",5.92499,46.73428,Rue Léon Blum,1475
I391280001,"46.9695, 5.41019",5.41019,46.9695,Rue gagneur,1476
I391500002,"47.06173, 5.46468",5.46468,47.06173,Rue du Stade La vieille morte,1477
I391980008,"47.07732, 5.4672",5.4672,47.07732,RUE GUYNEMER,1478
I391980026,"47.07278, 5.48745",5.48745,47.07278,RUE DES PRES BUFFARD,1478
I391980030,"47.07041, 5.48629",5.48629,47.07041,,1478
I391980031,"47.09126, 5.49973",5.49973,47.09126,AVENUE DE LAHR,1478
I391980039,"47.0886496721791, 5.490242397637512",5.490242397637512,47.0886496721791,Place Précipîano,1478
I391980041,,,,119 rue Alsace Loraine,1478
I392330002,"47.08485, 5.45995",5.45995,47.08485,Rue du stade,1479
I392700001,"47.14087, 5.48464",5.48464,47.14087,RUE D'AUXONNE,1480
I393000020,"46.67048, 5.56393",5.56393,46.67048,AVENUE DU STADE,1481
I393000027,"46.68198, 5.56163",5.56163,46.68198,755 BOULEVARD DE L EUROPE,1481
I393330004,"46.43441, 5.71851",5.71851,46.43441,Route de Saint Laurent,1482
I393480004,"46.66561, 5.5751",5.5751,46.66561,,1483
I393620003,"46.67728, 5.53329",5.53329,46.67728,Rue du stade,1484
I393650006,"46.98303, 5.60546",5.60546,46.98303,Rue Paul Koepfler,1485
I393680020,"46.49902, 6.02632",6.02632,46.49902,Route de Prémanon La Doye,1486
I394700001,"46.488525, 6.096303",6.096303,46.488525,Rue de la Montée du Rochat,1487
I394780031,"46.38993, 5.86298",5.86298,46.38993,7 Rue Reybert,1488
I395000004,"46.94875, 5.87709",5.87709,46.94875,Avenue du Général de Gaulle,1489
I395260003,"47.04397, 5.40079",5.40079,47.04397,Rue de l’Abergement,1490
I400010002,"43.69148, -0.27054",-0.27054,43.69148,Rue de Mexico,1491
I400010005,"43.69749, -0.25959",-0.25959,43.69749,Rue du jardin public,1491
I400010012,"43.71255, -0.24915",-0.24915,43.71255,Route du Houga,1491
I400040003,"43.65661, -1.37368",-1.37368,43.65661,Impasse la Closerie,1492
I400060002,"44.00279, -0.78931",-0.78931,44.00279,Rue Jean Dulos,1493
I400360004,"43.63597, -1.36581",-1.36581,43.63597,Chemin des Corts,1494
I400430001,"44.14641, -1.21972",-1.21972,44.14641,Route de Lespecier,1495
I400460011,"44.39206, -1.15873",-1.15873,44.39206,121 Rue Mozart,1496
I400460013,"44.3936, -1.16372",-1.16372,44.3936,102 avenue alphonse daudet,1496
I400460018,"44.39252, -1.15473",-1.15473,44.39252,146 RUE DES MULETIERS,1496
I400560007,"44.04497, -0.54559",-0.54559,44.04497,305 rue du tapiot,1497
I400650001,"43.65002, -1.42813",-1.42813,43.65002,Avenue du Maréchal Leclerc,1498
I400680002,"43.76142, -0.85969",-0.85969,43.76142,bourg,1499
I400690001,"43.58536, -0.65182",-0.65182,43.58536,Route de l'Ecole,1500
I400750001,"43.87951, -1.1377",-1.1377,43.87951,130 Rue du Stade,1501
I400800004,"43.75536, -0.32045",-0.32045,43.75536,Route de Renung,1502
I400850001,,,,Stade,1503
I400880002,"43.71831, -1.06146",-1.06146,43.71831,Rue des Jonquilles,1504
I400880003,"43.70336, -1.0367",-1.0367,43.70336,Rue d'Aspremont,1504
I400880004,"43.69739, -1.04529",-1.04529,43.69739,Rue Bournazel,1504
I400880014,"43.71219, -1.04572",-1.04572,43.71219,Boulevard des Sports,1504
I400880019,"43.69348, -1.08199",-1.08199,43.69348,54 Route de Saubagnacq,1504
I400890002,"43.68079, -0.65025",-0.65025,43.68079,Route du Mus,1505
I400910001,"43.72365, -0.32358",-0.32358,43.72365,Le bourg,1506
I400970001,"43.69506, -0.38141",-0.38141,43.69506,Bourg,1507
I400980001,"43.71929, -0.54946",-0.54946,43.71929,Le Bourg,1508
I401020001,"43.9921, 0.00935",0.00935,43.9921,Chemin de la Lanne,1509
I401050002,"44.04710012836323, -0.6517875194549562",-0.6517875194549562,44.04710012836323,Le Bourg,1510
I401080002,"44.32786, -1.14346",-1.14346,44.32786,Avenue Darmuze,1511
I401090001,"43.64004, -0.74056",-0.74056,43.64004,115 Route du Chateau,1512
I401110002,"43.98086, -0.64527",-0.64527,43.98086,Route de Lagraulet,1513
I401170002,"43.7775, -0.43218",-0.43218,43.7775,Rue du Pin Franc,1514
I401170005,"43.77419, -0.43603",-0.43603,43.77419,Rue du Parc des Sports,1514
I401180002,"43.57295, -0.9283",-0.9283,43.57295,Route de Dax,1515
I401190002,"43.65084, -0.5885",-0.5885,43.65084,Place de Tordesillas,1516
I401230002,"43.80293, -1.14105",-1.14105,43.80293,110 Rue fernand Darreuyre,1517
I401250002,"43.64226, -1.07949",-1.07949,43.64226,Place de la Gelouse,1518
I401260001,"43.70401, -0.9251",-0.9251,43.70401,Route de Goos,1519
I401290001,"43.64041, -1.22497",-1.22497,43.64041,Le Bourg,1520
I401320001,"43.55143, -0.98334",-0.98334,43.55143,Place du 14 Juillet,1521
I401330001,"43.59529, -1.42629",-1.42629,43.59529,Place de la République,1522
I401420002,"43.84834, -0.99698",-0.99698,43.84834,Route du stade,1523
I401500003,"43.88355, -1.31093",-1.31093,43.88355,Avenue du Lac,1524
I401510001,"43.85217, -0.89951",-0.89951,43.85217,Le bourg,1525
I401520002,"43.97466, -1.08776",-1.08776,43.97466,Route de Tire-Veste,1526
I401540002,"44.00503, -1.16468",-1.16468,44.00503,Le bourg,1527
I401550002,"43.92101, -1.25024",-1.25024,43.92101,Rue du Stade,1528
I401560002,"44.31561, -0.87681",-0.87681,44.31561,Bourg,1529
I402070001,"43.65898, -1.06825",-1.06825,43.65898,2915 Route des barthes,1530
I402070002,"43.67219, -1.0835",-1.0835,43.67219,Le Bourg,1530
I402090003,"43.56788, -1.45171",-1.45171,43.56788,Avenue de la plage,1531
I402100003,"44.05647, -1.07165",-1.07165,44.05647,Route du Caillaou,1532
I402170003,"44.35257, -1.07215",-1.07215,44.35257,Avenue du Maréchal Foch,1533
I402220002,"43.62933, -1.20073",-1.20073,43.62933,Le Bourg,1534
I402240001,"43.5481, -1.11621",-1.11621,43.5481,140 Route de Bayonne,1535
I402240005,"43.5491, -1.08946",-1.08946,43.5491,Avenue Jean Dupaya,1535
I402300004,"43.7921194, -0.92403314",-0.92403314,43.7921194,Rue du Stade,1536
I402330002,"43.61155, -0.98979",-0.98979,43.61155,Boulevard des sports,1537
I402340004,"43.96898, -0.32543",-0.32543,43.96898,Place de Bousquet,1538
I402400001,"43.74855, -0.36177",-0.36177,43.74855,all des sports,1539
I402430001,"43.93559, -0.91324",-0.91324,43.93559,Rue Nicolas Brémontier,1540
I402440002,"43.67794, -1.15366",-1.15366,43.67794,81 Route de la forêt,1541
I402790002,"43.72767, -1.05058",-1.05058,43.72767,Avenue Maréchal Foch,1542
I402800001,"43.86303, -0.59362",-0.59362,43.86303,Avenue de la chalosse,1543
I402810001,"43.87765, -0.51163",-0.51163,43.87765,214 Rue de la Provence,1544
I402810002,"43.87215, -0.53714",-0.53714,43.87215,Chemin de Menasse,1544
I402810013,,,,214 Rue de la Provence,1544
I402820004,"43.75275, -0.5741",-0.5741,43.75275,Boulevard de l'Espérance,1545
I402820005,"43.76709, -0.56504",-0.56504,43.76709,Avenue René Crabos,1545
I402910002,"43.67224563, -1.34509579",-1.34509579,43.67224563,RUE DE L’ECOLE,1546
I402940001,,,,Avenue de la République,1547
I402950001,"44.40855, -0.8264",-0.8264,44.40855,Bourg de Muret,1548
I403040007,"43.66049, -1.43501",-1.43501,43.66049,Avenue Maurice Martin,1549
I403100009,"43.75647, -1.33709",-1.33709,43.75647,Allée de la voile,1550
I403160001,"43.57537, -0.83427",-0.83427,43.57537,Avenue Henri Meunier,1551
I403170001,"43.69262, -1.32994",-1.32994,43.69262,Avenue du Général de Gaulle,1552
I403260001,"43.94986414, -1.30041842",-1.30041842,43.94986414,Place Jean Barbe,1553
I403280002,"43.79092, -1.40153",-1.40153,43.79092,Promenade des Arènes,1554
I403290001,"43.77903, -0.28656",-0.28656,43.77903,Avenue de Chalampé,1555
I403320004,"44.3289, -0.95768",-0.95768,44.3289,Place Maurice Boyau,1556
I410180007,"47.59673, 1.33391",1.33391,47.59673,13 Avenue de Chateaudun,1557
I410180012,"47.57422, 1.30394",1.30394,47.57422,1 Rue Albert CAMUS,1557
I410180013,"47.57894, 1.30044",1.30044,47.57894,Allée de Bury,1557
I410180014,"47.59576, 1.30311",1.30311,47.59576,Rue Samuel de CHAMPLAIN,1557
I410180034,"47.599567, 1.305244",1.305244,47.599567,1 rue Pigelée,1557
I410180035,"47.60271, 1.33931",1.33931,47.60271,7 Rue Edouard BLEAU,1557
I410180040,"47.5753, 1.3044",1.3044,47.5753,Rue albert Camus,1557
I410180052,"47.59057, 1.32793",1.32793,47.59057,10 Rue franciade,1557
I410180062,"47.55075, 1.29016",1.29016,47.55075,Rue Basse des Grouets,1557
I410180073,"47.59422, 1.32817",1.32817,47.59422,4 Rue du Plessis,1557
I410250002,"47.54865, 1.54539",1.54539,47.54865,place Lucien JARDEL,1558
I410250005,"47.551369, 1.53831",1.53831,47.551369,11 Rue Roger BRUN,1558
I410430006,"47.27908, 1.50254",1.50254,47.27908,Rue de la Tunisie,1559
I410450002,"47.47622, 1.18423",1.18423,47.47622,9 Rue des Argillons le Poirier Herpin,1560
I410470002,"47.60667, 1.35776",1.35776,47.60667,Rue des Pontières,1561
I410520005,"47.51459, 1.38118",1.38118,47.51459,Route de Cellettes l'Etang Frileux,1562
I410590001,"47.42285, 1.43165",1.43165,47.42285,Rue du stade,1563
I410730001,"47.89148, 1.02239",1.02239,47.89148,Rue du stade,1564
I410800003,"47.33723, 1.18495",1.18495,47.33723,Rue du bout du pont Le Bout du Pont,1565
I410840003,"47.38377, 1.95605",1.95605,47.38377,Allée du stade,1566
I410840004,"47.38618, 1.9538",1.9538,47.38618,Les Pellois,1566
I410920003,"47.44957, 1.33948",1.33948,47.44957,Les champs perdus,1563
I410970002,"47.28293, 1.67519",1.67519,47.28293,Les Brosses,1567
I411250002,"47.46329, 1.87105",1.87105,47.46329,,1568
I411280002,"47.64797, 1.30392",1.30392,47.64797,Les grands Clos,1569
I411360001,"47.699159, 1.49708",1.49708,47.699159,Rue de Berthelottes,1570
I411360007,"47.69855, 1.5056",1.5056,47.69855,la Corbillière,1570
I411380001,"47.81334, 1.09643",1.09643,47.81334,allée du château,1571
I411390003,"47.25312, 1.49522",1.49522,47.25312,300 Rue Paul Couton,1572
I032470001,"46.58737, 3.15546",3.15546,46.58737,Rue du Stade,1573
I032900004,"46.63669, 3.30023",3.30023,46.63669,1 rue du Stade,1574
I032910002,"46.32727, 3.59065",3.59065,46.32727,Le Bourg,1575
I032920002,"46.42049, 3.0646",3.0646,46.42049,Les Places d'en Haut,1576
I032970002,"46.52992, 2.60642",2.60642,46.52992,Rue Emile Biron Zones des grands champs,1577
I033010003,"46.41381492497449, 2.596858441829682",2.596858441829682,46.41381492497449,Les Trilliers,1578
I033040002,"46.16992, 3.36284",3.36284,46.16992,route de Saint-Rémy,1579
I033060004,"46.10455, 3.46793",3.46793,46.10455,route de Busset,1580
I033100012,"46.11857, 3.42705",3.42705,46.11857,avenue de France,978
I033100024,"46.13813, 3.41588",3.41588,46.13813,26 allée des Ailes,978
I033100029,"46.12182, 3.42417",3.42417,46.12182,rue Maréchal Foch,978
I040190014,"44.38488, 6.65942",6.65942,44.38488,36 allée des dames,1581
I040450005,"43.85778, 5.58315",5.58315,43.85778,Place de l'Europe,1582
I040490005,"44.08421, 6.00431",6.00431,44.08421,Les Lauzières,1583
I040490007,"44.06807, 5.99191",5.99191,44.06807,Avenue du stade Saint-Auban,1583
I040680003,"43.89822003367711, 5.79028643362071",5.79028643362071,43.89822003367711,Chemin des Goudines,1584
I040700004,"44.05284588, 6.1735248",6.1735248,44.05284588,Saint Pierre de Gaubert,1585
I040700028,"44.083116, 6.222483",6.222483,44.083116,Rue René Cassin chemin du stade,1585
I040700035,"44.09941, 6.24887",6.24887,44.09941,Route de Seyne Le Bourg,1585
I040700042,"44.0845, 6.226283",6.226283,44.0845,2 avenue du maréchal juin,1585
I040700045,"44.09015, 6.232",6.232,44.09015,Avenue François Cuzin,1585
I040880007,"43.96195, 5.78341",5.78341,43.96195,Route de Sigonce,1586
I040880014,"43.96349, 5.78535",5.78535,43.96349,Avenue Claude Delorme  Quartier Fontauris route de Sigonce,1586
I040940019,"43.755274, 5.88167",5.88167,43.755274,rue fontaine vieille,1587
I041120001,"43.82499, 5.79388",5.79388,43.82499,La Ponsonne,1588
I041120003,"43.84194, 5.77685",5.77685,43.84194,Avenue de l'Argile,1588
I041430003,"43.92392, 5.91903",5.91903,43.92392,Avenue Françis Richard,1589
I041970001,"43.78466, 5.76658",5.76658,43.78466,parc municipal,1590
I042090003,"44.19313, 5.95086",5.95086,44.19313,plan d'eau des marres,1591
I042420003,"43.89168, 5.86867",5.86867,43.89168,quartier le logisson,1592
I042450002,"43.86998, 5.83803",5.83803,43.86998,rue Pierre Mendès France,1593
I050060016,"44.78296, 6.55601",6.55601,44.78296,Avenue du Quartz LE QUARTZ,1594
I050230020,"44.88924, 6.62819",6.62819,44.88924,37 rue georges bermond gonnet,1595
I051620001,"44.42208, 6.00061",6.00061,44.42208,AVENUE DE MARSEILLE LES PLAUTAS,1596
I051630011,"44.476238, 6.316246",6.316246,44.476238,555 rue principale,1597
I051700009,"44.45553, 6.04847",6.04847,44.45553,LE CHENE,1598
I051790019,"44.5349, 5.83423",5.83423,44.5349,QUARTIER DES CHAUSSIERES,1599
I060040016,"43.96277778, 7.18583333",7.18583333,43.96277778,Avenue de la Rostagne,987
I060040067,"43.5899, 7.11844",7.11844,43.5899,210 Avenue Jules Grec,987
I072510002,"44.733585, 4.410693",4.410693,44.733585,MONT CHEYRON,1600
I083020013,"49.8827, 4.74208",4.74208,49.8827,ALLEE MEHUL,1601
I083610001,"49.83417, 4.60974",4.60974,49.83417,Route du stade,1602
I083620004,"49.51492, 4.36805",4.36805,49.51492,r de l'agriculture,1603
I083620009,"49.52315, 4.34481",4.34481,49.52315,Le Pont d'Arcole,1603
I083670002,"49.92835, 4.53251",4.53251,49.92835,rue du 18 juin,1604
I084030001,"49.49705, 4.36179",4.36179,49.49705,Rue des Sports,1605
I084190002,"49.69984, 4.42158",4.42158,49.69984,rue l'Abbaye,1606
I084800005,"49.74152, 4.73854",4.73854,49.74152,Avenue Jean-Jaurés,1607
I084880003,"49.73674, 4.82992",4.82992,49.73674,Rue Jules Manil,1608
I084880010,"49.73375, 4.83831",4.83831,49.73375,RUE DES HERMITTES,1608
I090300027,"42.76297, 1.48064",1.48064,42.76297,Rue du Montcalm,1609
I090470009,"42.90786, 1.92931",1.92931,42.90786,Route de Lavelanet,1610
I091050002,"43.1423, 1.30499",1.30499,43.1423,Route de Montbrun,1611
I091220012,"42.95591229200909, 1.6195378303746113",1.6195378303746113,42.95591229200909,Boulevard de l'Ariège,1612
I091240002,"43.17486, 1.40501",1.40501,43.17486,Versailles,1613
I091570006,"42.97105, 1.86499",1.86499,42.97105,Avenue Gabriel Péri,1614
I091600001,"42.94027, 1.85479",1.85479,42.94027,40 ter Avenue Alsace Lorraine,1615
I091600007,"42.92461, 1.84388",1.84388,42.92461,Rue Jacquard,1615
I091760002,"42.76665, 1.75946",1.75946,42.76665,25 route de Vernaux,1616
I091810005,"43.07853, 1.3627",1.3627,43.07853,Les Abbayes,1617
I091850002,"43.24687, 1.67367",1.67367,43.24687,Rue du Stade,1618
I091850007,"43.24294, 1.67654",1.67654,43.24294,Chemin du Couloumier,1618
I092070005,"42.93889, 1.63615",1.63615,42.93889,Chemin du Stade Le Pic,1619
I092230004,"42.87099, 1.20954",1.20954,42.87099,Terrain de la Côte,1620
I092250010,"43.12332, 1.60765",1.60765,43.12332,Route de Toulouse,1621
I092250012,"43.13553, 1.6105",1.6105,43.13553,La Chataigneraie,1621
I092250018,"43.11939, 1.62271",1.62271,43.11939,Avenue de la Rijole,1621
I092250019,"43.10751, 1.60905",1.60905,43.10751,Chemin du Bac,1621
I092350003,"43.02966, 1.03001",1.03001,43.02966,Avenue du Stade,1622
I092610002,"42.99023, 1.1394",1.1394,42.99023,Buffelan - Av A.Bergés,1623
I092820001,"43.24182, 1.57273",1.57273,43.24182,Girbet,1624
I092930003,"42.97031, 1.51761",1.51761,42.97031,Site Ferranes,1625
I093030005,"42.86439787739255, 1.5690551520310692",1.5690551520310692,42.86439787739255,Rue Jean Moulin,1626
I093120001,"43.10227, 1.65736",1.65736,43.10227,Chemin du Stade,1627
I093240001,"43.04749, 1.6336",1.6336,43.04749,Avenue du 8 mai,1628
I093240002,"43.04943837224755, 1.6372642815167637",1.6372642815167635,43.04943837224755,Chemin du Château d'Eau,1628
I093290003,"42.99145, 1.60233",1.60233,42.99145,Chemin des Peuntils,1629
I093360004,"42.91029, 1.82626",1.82626,42.91029,Rue du 8 Mai,1630
I100060003,"48.53674, 4.1521",4.1521,48.53674,15 rue de Brienne,1631
I100330019,"48.24189, 4.69354",4.69354,48.24189,rue pierre de coubertin,1632
I100330023,,,,rue pierre de coubertin,1632
I100490002,"48.18798, 4.12365",4.12365,48.18798,Rue du Grenier à Grains,1633
I100810007,"48.30999, 4.03198",4.03198,48.30999,avenue de Neckarbischosheim,1634
I372630004,"47.2761, 0.8454399",0.8454399,47.2761,Rue des écoles,1635
I372660003,"47.28216, 0.74881",0.74881,47.28216,Rue du Noyer Marquet,1636
I372660004,"47.28489, 0.73685",0.73685,47.28489,Rue du Poitou,1636
I372730004,"47.39958, 0.7708",0.7708,47.39958,Rue Colette,1637
I372820003,"46.78038, 0.86662",0.86662,46.78038,La baignade,1638
I380010011,"45.54286943657918, 5.577419284099428",5.577419284099428,45.54286943657918,579 rue Aristide Briand - Parc Bisso,1639
I380030001,"45.34617, 4.84677",4.84677,45.34617,Le stade,1640
I380050001,"45.128, 6.04023",6.04023,45.128,Plan Barbier La Fonderie,1641
I380060013,"45.40274785817535, 6.078596413135529",6.078596413135529,45.40274785817535,Rue de la Touvière,1642
I380060017,"45.393561033771164, 6.0705002459551745",6.070500245955175,45.39356103377117,"12, avenue Antoine Louaraz",1642
I380090002,"45.34778, 4.88464",4.88464,45.34778,Chemin de la combe,1643
I380130002,"45.3955, 5.50304",5.50304,45.3955,Le Mollard,1644
I380260002,"45.84785, 5.33332",5.33332,45.84785,Village,1645
I380300003,"45.3404, 5.47269",5.47269,45.3404,,1646
I380340001,"45.3386, 5.05764",5.05764,45.3386,avenue Charles de Gaulle,1647
I380380002,"45.47255, 5.3653",5.3653,45.47255,,1648
I380390006,"45.263616, 5.868537",5.868537,45.263616,Le Clot,1649
I380460001,"45.4532, 5.37783",5.37783,45.4532,Chemin de la Mairie,1650
I380510001,"45.32832, 4.89878",4.89878,45.32832,Centre du village,1651
I380520006,"45.05388665829932, 6.036992669105531",6.036992669105531,45.05388665829932,Mas du plan,1652
I380530010,"45.59031, 5.29289",5.29289,45.59031,Boulevard des Tuileries,1653
I380530015,"45.60342, 5.26574",5.26574,45.60342,Route de l'Isle d'Abeau,1653
I380530016,"45.59531, 5.26524",5.26524,45.59531,Avenue des Marronniers,1653
I380530020,"45.59056, 5.28966",5.28966,45.59056,73 Avenue Professeur Tixier,1653
I380530022,"45.59022, 5.28142",5.28142,45.59022,Place Charles Diedrichs,1653
I380610006,"45.33262, 5.61474",5.61474,45.33262,route des écoles La Buisse,1654
I380650004,"45.4447, 5.42897",5.42897,45.4447,20 Rue du gymnase,1655
I380670002,"45.68235, 5.16867",5.16867,45.68235,Chemin de la Plaine,1656
I380690001,"45.44587, 5.29284",5.29284,45.44587,146 Route du Stade,1657
I380690005,"45.45606422219498, 5.288885447435491",5.288885447435491,45.45606422219498,165 route du 16 mai 1944,1657
I380710005,"45.076, 5.72817",5.72817,45.076,Chemin du Boutey,1658
I380720001,"45.31498576447784, 4.8186635971069345",4.818663597106935,45.31498576447784,Rue de l'Avenir,1659
I380720002,"45.31581943792659, 4.820841550827027",4.820841550827027,45.31581943792659,Rue du Marché,1659
I380750002,"45.4671, 5.98742",5.98742,45.4671,Chemin des Ecoliers,1660
I380760001,"45.58561, 5.46179",5.46179,45.58561,Leva,1661
I380850001,"45.74039, 5.15857",5.15857,45.74039,Rue des Allobroges,1662
I380850006,"45.74477, 5.15578",5.15578,45.74477,Avenue du collège,1662
I380860002,"45.25572, 5.33714",5.33714,45.25572,Rue de la mairie Le Village,1663
I380870002,"45.57847, 4.80404",4.80404,45.57847,Rue du Sentier,1664
I380870006,"45.56996, 4.816",4.816,45.56996,Chemin Laurent Devalors,1664
I380910002,"45.51519, 5.32936",5.32936,45.51519,RUE DU CENTRE,1665
I380940002,"45.48985, 5.20089",5.20089,45.48985,Les Delphines,1666
I380950002,"45.136912, 5.291893",5.291893,45.136912,La Gloriette,1667
